8.448327232	0.347
8.529327232	0.345
8.324327232	0.34
8.167327232	0.348
8.228327232	0.346
7.852327232	0.344
7.838327232	0.344
7.759327232	0.344
7.600327232	0.342
7.633327232	0.342
7.999327232	0.35
8.931327232	0.349
8.621327232	0.353
7.552327232	0.351
7.305327232	0.35
6.668327232	0.347
7.146327232	0.35
7.335327232	0.353
7.466327232	0.351
6.877327232	0.35
6.996327232	0.348
6.971327232	0.352
6.532327232	0.351
6.630327232	0.348
6.540327232	0.353
6.122327232	0.351
6.160327232	0.352
6.078327232	0.348
6.556327232	0.351
6.258327232	0.355
6.287327232	0.352
6.374327232	0.359
6.027327232	0.357
5.679327232	0.356
5.056327232	0.359
5.248327232	0.36
5.141327232	0.358
5.346327232	0.36
5.111327232	0.359
4.498327232	0.359
4.823327232	0.36
4.619327232	0.362
4.399327232	0.364
4.281327232	0.363
4.166327232	0.363
3.576327232	0.365
3.356327232	0.364
2.599327232	0.364
2.480327232	0.365
2.577327232	0.363
2.950327232	0.364
3.934327232	0.366
4.088327232	0.367
4.101327232	0.369
3.247327232	0.368
2.907327232	0.372
2.602327232	0.373
2.145327232	0.371
1.417327232	0.373
1.033327232	0.374
0.854327232	0.374
0.572327232	0.375
0.347327232	0.374
0.273327232	0.37
0.229327232	0.372
0.231327232	0.372
0.204327232	0.371
0.191327232	0.371
0.155327232	0.371
0.154327232	0.37
0.121327232	0.37
0.098327232	0.37
0.101327232	0.369
0.078327232	0.37
0.078327232	0.37
0.042327232	0.37
0.026327232	0.368
-0.002672768	0.368
-0.034672768	0.366
-0.062672768	0.366
-0.040672768	0.364
-0.081672768	0.364
-0.036672768	0.363
-0.062672768	0.364
-0.048672768	0.363
-0.035672768	0.363
-0.068672768	0.361
-0.073672768	0.361
-0.099672768	0.362
-0.100672768	0.361
-0.114672768	0.361
-0.150672768	0.358
-0.150672768	0.358
-0.165672768	0.352
-0.148672768	0.337
-0.171672768	0.318
-0.222672768	0.281
-0.245672768	0.198
-0.295672768	0.125
-0.253672768	0.104
-0.168672768	0.105
-0.113672768	0.103
-0.112672768	0.106
-0.112672768	0.107
-0.135672768	0.109
-0.188672768	0.102
-0.233672768	0.096
-0.238672768	0.097
-0.230672768	0.092
-0.173672768	0.089
-0.191672768	0.091
-0.227672768	0.094
-0.251672768	0.089
-0.319672768	0.086
-0.400672768	0.079
-0.455672768	0.071
-0.489672768	0.071
-0.520672768	0.07
-0.551672768	0.066
-0.544672768	0.071
-0.443672768	0.065
-0.376672768	0.074
-0.458672768	0.067
-0.539672768	0.066
-0.534672768	0.06
-0.469672768	0.061
-0.420672768	0.065
-0.420672768	0.069
-0.379672768	0.065
-0.336672768	0.066
-0.402672768	0.069
-0.455672768	0.067
-0.457672768	0.06
-0.473672768	0.066
-0.519672768	0.064
-0.691672768	0.061
-0.960672768	0.058
-1.210672768	0.056
-1.133672768	0.059
-0.952672768	0.06
-0.781672768	0.059
-0.715672768	0.062
-0.748672768	0.061
-1.003672768	0.062
-1.107672768	0.057
-1.094672768	0.062
-1.138672768	0.061
-1.181672768	0.059
-1.457672768	0.055
-1.452672768	0.059
-1.204672768	0.06
-1.063672768	0.06
-0.970672768	0.063
-1.001672768	0.056
-1.041672768	0.053
-1.114672768	0.053
-1.110672768	0.057
-1.236672768	0.053
-1.316672768	0.05
-1.163672768	0.06
-1.179672768	0.055
-1.223672768	0.058
-1.485672768	0.06
-1.579672768	0.061
-1.419672768	0.052
-1.348672768	0.053
-1.117672768	0.06
-0.884672768	0.054
-0.920672768	0.059
-0.920672768	0.064
-0.804672768	0.057
-0.760672768	0.064
-0.886672768	0.059
-0.997672768	0.063
-1.004672768	0.061
-1.075672768	0.063
-1.073672768	0.06
-1.040672768	0.057
-0.956672768	0.061
-0.908672768	0.058
-0.970672768	0.058
-1.402672768	0.052
-1.635672768	0.061
-1.586672768	0.058
-1.766672768	0.054
-2.018672768	0.051
-2.146672768	0.055
-2.162672768	0.05
-2.000672768	0.057
-1.771672768	0.051
-1.721672768	0.054
-1.672672768	0.052
-1.588672768	0.057
-1.476672768	0.055
-1.305672768	0.059
-1.218672768	0.055
-1.193672768	0.062
-1.240672768	0.057
-1.232672768	0.058
-1.200672768	0.052
-1.219672768	0.061
-1.412672768	0.06
-1.588672768	0.052
-1.603672768	0.051
-1.487672768	0.052
-1.349672768	0.052
-1.441672768	0.055
-1.734672768	0.05
-1.899672768	0.051
-1.763672768	0.059
-1.557672768	0.055
-1.482672768	0.055
-1.455672768	0.056
-1.647672768	0.057
-1.861672768	0.057
-1.893672768	0.057
-1.859672768	0.056
-1.801672768	0.053
-1.744672768	0.052
-1.673672768	0.059
-1.586672768	0.052
-1.542672768	0.059
-1.566672768	0.059
-1.571672768	0.053
-1.526672768	0.058
-1.443672768	0.058
-1.408672768	0.06
-1.655672768	0.058
-2.222672768	0.052
-2.743672768	0.057
-3.100672768	0.055
-3.352672768	0.044
-3.567672768	0.054
-3.707672768	0.05
-3.726672768	0.054
-3.524672768	0.051
-3.214672768	0.045
-2.850672768	0.053
-2.548672768	0.05
-2.332672768	0.051
