398
1	0.0
2	0.0
3	0.0
4	0.0
5	0.0
6	0.0
7	0.0
8	0.0
9	0.0
10	0.0
11	0.0
12	0.0
13	0.0
14	0.0
15	0.0
16	0.0
17	0.0
18	0.0
19	0.0
20	0.0
21	0.0
22	0.0
23	0.0
24	0.0
25	0.0
26	0.0
27	0.0
28	0.0
29	0.0
30	0.0
31	0.0
32	0.0
33	0.0
34	0.0
35	0.0
36	0.0
37	0.0
38	0.0
39	0.0
40	0.0
41	0.0
42	0.0
43	0.0
44	0.0
45	0.0
46	0.0
47	0.0
48	0.0
49	0.0
50	0.0
51	0.0
52	0.0
53	0.0
54	0.0
55	0.0
56	0.0
57	0.0
58	0.0
59	0.0
60	0.0
61	0.0
62	0.0
63	0.0
64	0.0
65	0.0
66	0.0
67	0.0
68	0.0
69	0.0
70	0.0
71	0.0
72	0.0
73	0.0
74	0.0
75	0.0
76	0.0
77	0.0
78	0.0
79	0.0
80	0.0
81	0.0
82	0.0
83	0.0
84	0.0
85	0.0
86	0.0
87	0.0
88	0.0
89	0.0
90	0.0
91	0.0
92	0.0
93	0.0
94	0.0
95	0.0
96	0.0
97	0.0
98	0.0
99	0.0
100	0.0
101	0.0
102	0.0
103	0.0
104	0.0
105	0.0
106	0.01
107	0.01
108	0.01
109	0.01
110	0.01
111	0.01
112	0.01
113	0.01
114	0.01
115	0.01
116	0.01
117	0.01
118	0.0
119	0.0
120	0.01
121	0.04
122	0.1
123	0.12
124	0.13
125	0.13
126	0.13
127	0.13
128	0.13
129	0.18
130	0.2
131	0.2
132	0.2
133	0.2
134	0.22
135	0.19
136	0.17
137	0.17
138	0.17
139	0.18
140	0.18
141	0.18
142	0.18
143	0.18
144	0.15
145	0.09
146	0.07
147	0.07
148	0.08
149	0.08
150	0.09
151	0.1
152	0.12
153	0.12
154	0.12
155	0.12
156	0.12
157	0.12
158	0.12
159	0.12
160	0.11
161	0.08
162	0.04
163	0.05
164	0.06
165	0.06
166	0.07
167	0.09
168	0.1
169	0.1
170	0.13
171	0.15
172	0.15
173	0.15
174	0.15
175	0.15
176	0.14
177	0.14
178	0.14
179	0.14
180	0.13
181	0.12
182	0.13
183	0.14
184	0.14
185	0.14
186	0.14
187	0.14
188	0.14
189	0.14
190	0.14
191	0.14
192	0.16
193	0.17
194	0.18
195	0.18
196	0.18
197	0.18
198	0.19
199	0.2
200	0.2
201	0.2
202	0.2
203	0.21
204	0.23
205	0.23
206	0.25
207	0.25
208	0.25
209	0.25
210	0.25
211	0.24
212	0.24
213	0.24
214	0.25
215	0.28
216	0.32
217	0.31
218	0.28
219	0.29
220	0.29
221	0.29
222	0.29
223	0.31
224	0.31
225	0.31
226	0.31
227	0.31
228	0.31
229	0.31
230	0.32
231	0.32
232	0.32
233	0.32
234	0.32
235	0.33
236	0.35
237	0.36
238	0.36
239	0.38
240	0.39
241	0.39
242	0.35
243	0.33
244	0.34
245	0.34
246	0.34
247	0.38
248	0.41
249	0.41
250	0.41
251	0.42
252	0.42
253	0.4
254	0.36
255	0.32
256	0.32
257	0.31
258	0.31
259	0.31
260	0.31
261	0.32
262	0.32
263	0.32
264	0.32
265	0.32
266	0.31
267	0.32
268	0.33
269	0.34
270	0.35
271	0.37
272	0.38
273	0.38
274	0.38
275	0.38
276	0.38
277	0.38
278	0.38
279	0.38
280	0.39
281	0.39
282	0.4
283	0.4
284	0.4
285	0.4
286	0.4
287	0.4
288	0.41
289	0.42
290	0.45
291	0.44
292	0.44
293	0.44
294	0.44
295	0.43
296	0.43
297	0.42
298	0.42
299	0.42
300	0.4
301	0.39
302	0.38
303	0.38
304	0.37
305	0.33
306	0.3
307	0.28
308	0.25
309	0.22
310	0.18
311	0.18
312	0.16
313	0.13
314	0.12
315	0.11
316	0.07
317	0.04
318	0.02
319	0.01
320	0.0
321	0.0
322	0.0
323	0.0
324	0.0
325	0.0
326	0.0
327	0.0
328	0.0
329	0.0
330	0.0
331	0.0
332	0.0
333	0.0
334	0.0
335	0.0
336	0.0
337	0.0
338	0.0
339	0.01
340	0.0
341	0.0
342	0.0
343	0.0
344	0.0
345	0.0
346	0.0
347	0.0
348	0.0
349	0.0
350	0.0
351	0.0
352	0.0
353	0.0
354	0.0
355	0.0
356	0.0
357	0.0
358	0.0
359	0.0
360	0.0
361	0.0
362	0.0
363	0.0
364	0.0
365	0.0
366	0.0
367	0.0
368	0.0
369	0.0
370	0.0
371	0.0
372	0.0
373	0.0
374	0.0
375	0.0
376	0.0
377	0.0
378	0.0
379	0.0
380	0.0
381	0.0
382	0.0
383	0.0
384	0.0
385	0.0
386	0.0
387	0.0
388	0.0
389	0.0
390	0.0
391	0.0
392	0.0
393	0.0
394	0.0
395	0.0
396	0.0
397	0.0
398	0.0
